LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

102 0 0 0
103 0 0 0
104 0 0 0
105 0 0 0
108 0 0 0
110 0 0 0
171 0 0 0
179 0 0 0
183 0 0 0
193 0 0 0
202 0 0 0
205 0 0 0
49 0 0 0
58 0 0 0
61 0 0 0
170 0 0 0
172 0 0 0
173 0 0 0
174 0 0 0
175 0 0 0
176 0 0 0
177 0 0 0
180 0 0 0
182 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
57 0 0 0
59 0 0 0
62 0 0 0
63 0 0 0
55 0 0 0
56 0 0 0
60 0 0 0
122 0 0 0
123 0 0 0
124 0 0 0
125 0 0 0
126 0 0 0
131 0 0 0
134 0 0 0
135 0 0 0
127 0 0 0
128 0 0 0
129 0 0 0
132 0 0 0
194 0 0 0
195 0 0 0
196 0 0 0
197 0 0 0
198 0 0 0
203 0 0 0
206 0 0 0
207 0 0 0
199 0 0 0
200 0 0 0
201 0 0 0
204 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
22 0 0 0
23 0 0 0
46 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
24 0 0 0
88 0 0 0
89 0 0 0
90 0 0 0
94 0 0 0
95 0 0 0
118 0 0 0
91 0 0 0
92 0 0 0
93 0 0 0
96 0 0 0
160 0 0 0
161 0 0 0
162 0 0 0
166 0 0 0
167 0 0 0
190 0 0 0
163 0 0 0
164 0 0 0
165 0 0 0
168 0 0 0
41 0 0 0
47 0 0 0
40 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
48 0 0 0
119 0 0 0
142 0 0 0
112 0 0 0
113 0 0 0
114 0 0 0
115 0 0 0
116 0 0 0
117 0 0 0
120 0 0 0
191 0 0 0
214 0 0 0
70 0 0 0
184 0 0 0
185 0 0 0
186 0 0 0
